-11.459200,90.000000,-2.297930,-0.002015,0.007215
-11.459200,90.000000,-2.287930,-0.001278,0.003970
-11.459200,90.000000,-2.277930,-0.001000,0.003225
-11.459200,90.000000,-2.267930,-0.000285,0.000936
-11.459200,90.000000,-2.257930,-0.002229,0.010209
-11.459200,90.000000,-2.247930,-0.001939,0.009202
-11.459200,90.000000,-2.237930,-0.002152,0.010424
-11.459200,90.000000,-2.227930,-0.001740,0.008656
-11.459200,90.000000,-2.217930,0.000526,0.003246
-11.459200,90.000000,-2.207930,0.000111,0.001729
-11.459200,90.000000,-2.197930,0.000176,0.001846
-11.459200,90.000000,-2.187930,0.000150,0.001334
-11.459200,90.000000,-2.177930,0.000119,0.000777
-11.459200,90.000000,-2.167930,-0.000002,0.000257
-11.459200,90.000000,-2.157930,-0.002086,0.006661
-11.459200,90.000000,-2.147930,-0.001554,0.004464
-11.459200,90.000000,-2.137930,-0.001623,0.003840
-11.459200,90.000000,-2.127930,-0.000697,0.006144
-11.459200,90.000000,-2.117930,0.000622,0.003822
-11.459200,90.000000,-2.107930,0.000613,0.002828
-11.459200,90.000000,-2.097930,0.003723,0.011395
-11.459200,90.000000,-2.087930,0.002576,0.007450
-11.459200,90.000000,-2.077930,0.003113,0.008651
-11.459200,90.000000,-2.067930,0.002727,0.006409
-11.459200,90.000000,-2.057930,0.002486,0.010238
-11.459200,90.000000,-2.047930,0.001058,0.012484
-11.459200,90.000000,-2.037930,0.003289,0.020712
-11.459200,90.000000,-2.027930,0.002487,0.019614
-11.459200,90.000000,-2.017930,0.001103,0.009691
-11.459200,90.000000,-2.007930,-0.002095,0.015736
-11.459200,90.000000,-1.997930,0.002321,0.012507
-11.459200,90.000000,-1.987930,0.002413,0.010835
-11.459200,90.000000,-1.977930,0.001653,0.007383
-11.459200,90.000000,-1.967930,-0.000044,0.014240
-11.459200,90.000000,-1.957930,0.004304,0.017108
-11.459200,90.000000,-1.947930,0.005292,0.020441
-11.459200,90.000000,-1.937930,0.005625,0.020719
-11.459200,90.000000,-1.927930,0.004389,0.018681
-11.459200,90.000000,-1.917930,-0.000956,0.017494
-11.459200,90.000000,-1.907930,0.003559,0.020721
-11.459200,90.000000,-1.897930,0.001139,0.014789
-11.459200,90.000000,-1.887930,0.002765,0.015053
-11.459200,90.000000,-1.877930,0.005144,0.023291
-11.459200,90.000000,-1.867930,0.006031,0.024957
-11.459200,90.000000,-1.857930,0.008120,0.028984
-11.459200,90.000000,-1.847930,0.007869,0.033119
-11.459200,90.000000,-1.837930,0.007211,0.027819
-11.459200,90.000000,-1.827930,0.004338,0.025722
-11.459200,90.000000,-1.817930,0.002219,0.035336
-11.459200,90.000000,-1.807930,-0.003354,0.052590
-11.459200,90.000000,-1.797930,0.003726,0.042612
-11.459200,90.000000,-1.787930,0.007127,0.035051
-11.459200,90.000000,-1.777930,0.006793,0.037374
-11.459200,90.000000,-1.767930,0.004753,0.030358
-11.459200,90.000000,-1.757930,0.006500,0.032661
-11.459200,90.000000,-1.747930,0.008076,0.044346
-11.459200,90.000000,-1.737930,0.010120,0.052013
-11.459200,90.000000,-1.727930,0.009971,0.041400
-11.459200,90.000000,-1.717930,0.015451,0.047370
-11.459200,90.000000,-1.707930,0.016460,0.050552
-11.459200,90.000000,-1.697930,0.013190,0.054977
-11.459200,90.000000,-1.687930,0.017788,0.055050
-11.459200,90.000000,-1.677930,0.015643,0.059693
-11.459200,90.000000,-1.667930,0.014175,0.066968
-11.459200,90.000000,-1.657930,0.011967,0.066890
-11.459200,90.000000,-1.647930,0.012989,0.070407
-11.459200,90.000000,-1.637930,0.000146,0.060090
-11.459200,90.000000,-1.627930,0.008983,0.053001
-11.459200,90.000000,-1.617930,0.003318,0.040162
